"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.593513962E2,1.314059976E0,1.338757446E0,9.645192719E-1,2.109341733E0
2.593614092E2,1.050947697E0,9.945271826E-1,7.180348662E-1,1.615286182E0
2.593714212E2,7.124113065E-1,5.755928922E-1,4.874864620E-1,1.037535589E0
2.593814332E2,4.172410829E-1,1.376183134E-1,4.453651670E-1,6.256029519E-1
2.593914452E2,3.011892012E-1,-2.261287862E-1,5.864312911E-1,6.969582642E-1
2.594014582E2,3.184772252E-1,-4.284447867E-1,7.642436573E-1,9.322344372E-1
2.594114702E2,3.993516728E-1,-5.132674205E-1,7.935969722E-1,1.026022104E0
2.594214822E2,3.990059562E-1,-5.842742532E-1,5.930576482E-1,9.232006988E-1
2.594314942E2,3.028196973E-1,-6.979686838E-1,2.490182966E-1,8.005436682E-1
2.594415072E2,2.759606583E-1,-8.256929237E-1,-6.494414717E-2,8.730067763E-1
2.594515192E2,3.028648670E-1,-8.890346414E-1,-3.099763969E-1,9.890374552E-1
2.594615312E2,3.090189153E-1,-9.836057532E-1,-6.035472608E-1,1.194672450E0
2.594715432E2,5.035563648E-1,-1.027363392E0,-8.169454890E-1,1.405860762E0
2.594815562E2,6.247258759E-1,-9.576470393E-1,-9.153465271E-1,1.464660212E0
2.594915682E2,5.352395028E-1,-1.018742257E0,-9.481868291E-1,1.491098714E0
2.595015802E2,3.075791846E-1,-1.275211660E0,-1.008687092E0,1.654756593E0
2.595115922E2,1.034879695E-1,-1.551524175E0,-1.068926277E0,1.886939430E0
2.595216052E2,-1.085468343E-1,-1.658866775E0,-1.045062913E0,1.963613477E0
2.595316172E2,-3.276957992E-1,-1.846754186E0,-1.069921766E0,2.159309646E0
2.595416292E2,-5.979886052E-1,-2.046747673E0,-1.140342708E0,2.418087653E0
2.595516412E2,-8.571556216E-1,-2.182976103E0,-1.120889021E0,2.599325417E0
2.595616542E2,-9.809207118E-1,-2.312932810E0,-1.164253727E0,2.768998080E0
2.595716662E2,-1.105477807E0,-2.345473149E0,-1.236341709E0,2.872606186E0
2.595816782E2,-9.782412252E-1,-2.178115312E0,-1.191904040E0,2.668665856E0
2.595916902E2,-8.223706819E-1,-1.875740004E0,-1.196466915E0,2.371966943E0
2.596017032E2,-6.478046899E-1,-1.594210019E0,-1.258402962E0,2.131838294E0
2.596117152E2,-4.924748679E-1,-1.255681375E0,-1.168677438E0,1.784677608E0
2.596217272E2,-3.910544738E-1,-9.481950152E-1,-1.078803686E0,1.488561313E0
2.596317392E2,-2.074276364E-1,-6.511050045E-1,-9.799956822E-1,1.194719837E0
2.596417512E2,-5.851060197E-2,-3.538787538E-1,-8.412544110E-1,9.145286475E-1
2.596517642E2,4.100462303E-2,-1.315699536E-1,-6.854126653E-1,6.991298546E-1
2.596617762E2,8.851982832E-2,1.265454412E-2,-5.902097619E-1,5.969451068E-1
2.596717882E2,-1.929990470E-2,1.582847124E-1,-6.608640075E-1,6.798292233E-1
2.596818002E2,-1.662598760E-1,3.503370953E-1,-7.485444680E-1,8.430286159E-1
2.596918132E2,-2.447347726E-1,5.986677593E-1,-7.555342296E-1,9.945502335E-1
2.597018252E2,-2.361143687E-1,7.890612870E-1,-7.363270032E-1,1.104782859E0
2.597118372E2,-2.844766894E-1,9.060319126E-1,-7.313346505E-1,1.198612191E0
2.597218491E2,-4.691279590E-1,1.026396847E0,-6.531053370E-1,1.303885773E0
2.597318621E2,-6.527792086E-1,1.058630208E0,-4.912845209E-1,1.337228138E0
2.597418741E2,-8.144316249E-1,1.034340289E0,-1.700782540E-1,1.327435617E0
2.597518861E2,-7.412962595E-1,1.046588452E0,1.427796507E-1,1.290447039E0
2.597618981E2,-6.311557665E-1,1.121949706E0,2.613062203E-1,1.313548509E0
2.597719111E2,-5.192652020E-1,1.172478420E0,2.977998626E-1,1.316444740E0
2.597819231E2,-2.041131422E-1,1.231175694E0,3.149561781E-1,1.287110391E0
2.597919351E2,1.143067802E-1,1.284170764E0,3.899832639E-1,1.346940065E0
2.598019471E2,4.028725737E-1,1.322857697E0,5.635423654E-1,1.493264476E0
2.598119601E2,6.740991801E-1,1.392333144E0,7.968819380E-1,1.740121292E0
2.598219721E2,4.956772417E-1,1.305508423E0,7.026847556E-1,1.563270302E0
2.598319841E2,3.629527554E-2,1.023562701E0,4.096714237E-1,1.103099554E0
2.598419961E2,-2.305951819E-1,7.516087013E-1,2.358377954E-1,8.207979310E-1
2.598520091E2,-3.502982113E-1,6.852410495E-1,1.430740580E-1,7.827734786E-1
2.598620211E2,-5.772768903E-1,7.212452799E-1,1.609241456E-1,9.377312741E-1
2.598720331E2,-6.238936709E-1,7.281543499E-1,3.082193086E-1,1.007199688E0
2.598820451E2,-4.180054602E-1,8.407079887E-1,5.675211033E-1,1.097086455E0
2.598920581E2,-7.522121340E-2,1.020335623E0,8.839253443E-1,1.352060290E0
2.599020701E2,4.613510160E-1,1.179184007E0,1.211151027E0,1.752200472E0
2.599120821E2,1.040557634E0,1.281164126E0,1.489189348E0,2.223021957E0
2.599220941E2,1.311747549E0,1.193278136E0,1.558411902E0,2.360771484E0
2.599321071E2,1.307332462E0,9.119680059E-1,1.468040553E0,2.167013354E0
2.599421191E2,9.051368500E-1,3.247596198E-1,9.738721856E-1,1.368637484E0
2.599521311E2,3.078944957E-1,-2.285489488E-1,5.520084402E-1,6.721212395E-1
2.599621431E2,-2.048050140E-1,-6.451233029E-1,3.629942706E-1,7.680455782E-1
2.599721561E2,-4.053611487E-1,-9.257042849E-1,2.810510981E-1,1.048921257E0
2.599821681E2,-5.219803566E-1,-1.093305366E0,3.366920328E-1,1.257434547E0
2.599921801E2,-5.717898631E-1,-1.098798240E0,5.684475946E-1,1.362877063E0
2.600021921E2,-6.214808173E-1,-1.046937531E0,7.644699445E-1,1.437612916E0
2.600122051E2,-6.878633796E-1,-9.958907533E-1,8.395867851E-1,1.473044599E0
2.600222171E2,-7.068924120E-1,-8.952759594E-1,8.249055961E-1,1.407723399E0
2.600322291E2,-6.067939273E-1,-7.978654397E-1,5.944650730E-1,1.165408449E0
2.600422411E2,-3.753523609E-1,-6.835745931E-1,2.801424408E-1,8.286394911E-1
2.600522541E2,-2.215591872E-1,-5.269171607E-1,3.879335225E-3,5.716163197E-1
2.600622661E2,-5.314680487E-2,-3.535337681E-1,-2.433698863E-1,4.324807621E-1
2.600722781E2,4.245370924E-3,-2.977601016E-1,-5.491213775E-1,6.246706240E-1
2.600822901E2,-3.148316324E-2,-3.491167814E-1,-7.459503508E-1,8.242060679E-1
2.600923031E2,-1.173357841E-1,-4.757037377E-1,-6.884745598E-1,8.450200896E-1
2.601023151E2,-2.079746434E-1,-5.925825620E-1,-3.964210483E-1,7.426689657E-1
2.601123271E2,-2.890400027E-1,-6.938393801E-1,-1.353457931E-1,7.637248800E-1
2.601223391E2,-4.080600773E-1,-8.086494595E-1,6.614808887E-2,9.081864041E-1
2.601323521E2,-5.670026015E-1,-8.962009889E-1,1.825106040E-1,1.076093994E0
2.601423641E2,-7.312978131E-1,-9.559250343E-1,5.160401702E-2,1.204679267E0
2.601523761E2,-9.408873112E-1,-9.941909677E-1,-1.726358262E-1,1.379669432E0
2.601623881E2,-1.123398208E0,-9.757511884E-1,-3.713060877E-1,1.533617333E0
2.601724011E2,-1.243614623E0,-8.413687241E-1,-4.923487142E-1,1.580153763E0
2.601824131E2,-1.243528230E0,-6.711153460E-1,-5.253787583E-1,1.507574577E0
2.601924251E2,-1.091343040E0,-4.674065387E-1,-4.275051391E-1,1.261847514E0
2.602024371E2,-9.744130531E-1,-3.163928390E-1,-2.609910554E-1,1.057214055E0
2.602124501E2,-8.895965588E-1,-1.939240766E-1,-4.073696673E-2,9.113989716E-1
2.602224621E2,-6.569096817E-1,-3.428865731E-2,2.425568309E-1,7.010990359E-1
2.602324741E2,-4.327306496E-1,8.400402367E-2,4.710993478E-1,6.451721371E-1
2.602424861E2,-2.658379586E-1,1.783511871E-1,4.943186411E-1,5.889226478E-1
2.602524991E2,-5.314636633E-2,3.063689572E-1,3.964783511E-1,5.038666064E-1
2.602625111E2,1.178629106E-1,4.735151249E-1,1.774203104E-1,5.192169159E-1
2.602725231E2,1.518521905E-1,6.042606211E-1,-1.167314744E-1,6.338897562E-1
2.602825351E2,1.419511002E-1,7.155728960E-1,-2.912112200E-1,7.854926219E-1
2.602925481E2,1.225962317E-1,7.960036862E-1,-3.035956228E-1,8.607101757E-1
2.603025601E2,1.816864389E-1,8.185318387E-1,-2.693742085E-1,8.806627034E-1
2.603125721E2,2.720610040E-1,8.405197084E-1,-1.873588228E-1,9.031023744E-1
2.603225841E2,2.898602208E-1,8.533683801E-1,-1.587133133E-1,9.151210060E-1
2.603325971E2,3.461162826E-1,8.251391923E-1,-1.311115319E-1,9.043458418E-1
2.603426091E2,3.904333533E-1,8.674490601E-1,1.873886436E-2,9.514500619E-1
2.603526211E2,5.203355348E-1,9.228034812E-1,2.283396184E-1,1.083722435E0
2.603626331E2,6.453963679E-1,9.427214366E-1,5.569601548E-1,1.271009360E0
2.603726461E2,7.715130620E-1,9.324987495E-1,7.907370991E-1,1.445701035E0
2.603826581E2,7.168683466E-1,9.297909039E-1,7.936992985E-1,1.417169689E0
2.603926701E2,5.165257815E-1,8.197158998E-1,5.573028016E-1,1.117729597E0
2.604026821E2,3.540841372E-1,6.489222389E-1,2.308653232E-1,7.744510610E-1
2.604126951E2,3.129089217E-1,5.459849310E-1,9.469711930E-2,6.363796686E-1
2.604227071E2,2.674266471E-1,4.783127654E-1,8.674169004E-2,5.548191001E-1
2.604327191E2,9.852602229E-2,4.544543713E-1,1.667447564E-1,4.940040146E-1
2.604427311E2,9.444349632E-2,4.250914085E-1,2.905192021E-1,5.234727178E-1
2.604527441E2,2.833030070E-1,4.271525520E-1,5.048524001E-1,7.194413405E-1
2.604627561E2,5.866723426E-1,5.455528218E-1,9.167612609E-1,1.217482455E0
2.604727681E2,1.084498144E0,6.485158575E-1,1.302177557E0,1.814490405E0
2.604827801E2,1.482655376E0,6.757825935E-1,1.439859313E0,2.174429562E0
2.604927931E2,1.515627387E0,6.093839514E-1,1.381798508E0,2.139589281E0
2.605028051E2,1.321172237E0,2.811621952E-1,1.060597796E0,1.717386370E0
2.605128171E2,8.364974087E-1,-1.394964391E-1,5.967171282E-1,1.036946721E0
2.605228291E2,4.467073953E-1,-4.676135302E-1,2.614822215E-1,6.975549174E-1
2.605328421E2,4.513986164E-1,-6.739576775E-1,1.230762881E-1,8.204434378E-1
2.605428541E2,6.378638385E-1,-7.111038691E-1,1.991359922E-1,9.758043516E-1
2.605528661E2,5.984693925E-1,-7.392663985E-1,3.854826620E-1,1.026292992E0
2.605628781E2,4.059599036E-1,-9.030089021E-1,4.249791420E-1,1.077420898E0
2.605728911E2,1.840867209E-1,-1.077684529E0,3.404342508E-1,1.145070891E0
2.605829031E2,1.803778321E-2,-1.227473238E0,2.156353730E-1,1.246400628E0
2.605929151E2,-1.665857121E-1,-1.319285048E0,1.205374271E-1,1.335212758E0
2.606029271E2,-3.628817117E-1,-1.350131450E0,3.191410303E-3,1.398051592E0
2.606129401E2,-4.631013800E-1,-1.319421873E0,-1.992503053E-1,1.412458018E0
2.606229521E2,-3.804106410E-1,-1.230437191E0,-4.098678902E-1,1.351547123E0
2.606329641E2,-2.449724619E-1,-1.055599596E0,-4.927369693E-1,1.190416622E0
2.606429761E2,-1.251786545E-1,-9.063716358E-1,-4.615283328E-1,1.024786631E0
2.606529891E2,-1.892093204E-1,-9.188466704E-1,-4.253665200E-1,1.030056332E0
2.606630011E2,-3.272110650E-1,-1.000515901E0,-3.329194093E-1,1.104053659E0
2.606730131E2,-4.407873818E-1,-1.129685572E0,-2.431915462E-1,1.236780149E0
2.606830251E2,-5.326433390E-1,-1.249526596E0,-2.334290349E-1,1.378228847E0
2.606930381E2,-6.914585401E-1,-1.304285186E0,-2.644184008E-1,1.499730592E0
2.607030501E2,-8.503475623E-1,-1.345822636E0,-3.458382475E-1,1.629089819E0
2.607130621E2,-8.646602306E-1,-1.373396936E0,-4.771936083E-1,1.691617628E0
2.607230745E2,-7.516576718E-1,-1.241386687E0,-6.315931383E-1,1.582700242E0
2.607330875E2,-7.123297378E-1,-1.044405686E0,-7.652596110E-1,1.477775073E0
2.607430995E2,-6.997915533E-1,-8.955817688E-1,-9.313889480E-1,1.469442171E0
2.607531115E2,-7.577959326E-1,-8.040354216E-1,-1.033151550E0,1.512656524E0
2.607631235E2,-9.027469468E-1,-8.098335207E-1,-1.012461178E0,1.579829110E0
2.607731365E2,-1.014677565E0,-8.042231172E-1,-7.459573674E-1,1.494254924E0
2.607831485E2,-9.200264923E-1,-6.809614724E-1,-3.418665263E-1,1.194583607E0
2.607931605E2,-6.962010705E-1,-4.506332159E-1,-4.495690227E-2,8.305343755E-1
2.608031725E2,-3.899246456E-1,-1.674122161E-1,-1.443706781E-2,4.245898117E-1
2.608131855E2,-1.611200273E-1,1.047844434E-1,-1.796229565E-1,2.630662450E-1
2.608231975E2,-1.773763101E-1,2.880835444E-1,-4.188179308E-1,5.383892115E-1
2.608332095E2,-3.862154643E-1,2.436166388E-1,-6.840455863E-1,8.224535341E-1
2.608432215E2,-6.319667754E-1,8.981089354E-2,-8.866899079E-1,1.092550683E0
2.608532345E2,-8.326818082E-1,3.272920489E-2,-1.005449781E0,1.305894122E0
2.608632465E2,-1.010451197E0,1.054019094E-1,-1.020186519E0,1.439757521E0
2.608732585E2,-1.120570786E0,3.058076245E-1,-9.590383843E-1,1.506304024E0
2.608832705E2,-9.941398045E-1,5.462176502E-1,-7.541376221E-1,1.362127463E0
2.608932835E2,-7.553506270E-1,8.001949704E-1,-3.662707579E-1,1.159750330E0
2.609032955E2,-5.599362414E-1,1.005837452E0,7.732942700E-4,1.151189894E0
2.609133075E2,-4.476666310E-1,1.114654720E0,1.615527213E-1,1.212006534E0
2.609233195E2,-4.199881049E-1,1.171066902E0,1.558826762E-1,1.253828978E0
2.609333325E2,-1.951065297E-1,1.240518376E0,1.253879848E-1,1.262012102E0
2.609433445E2,2.179926780E-1,1.278252797E0,2.001958001E-1,1.312070646E0
2.609533565E2,5.121677054E-1,1.288583658E0,2.729322392E-1,1.413242940E0
2.609633685E2,4.107902884E-1,1.165781604E0,2.270117158E-1,1.256713861E0
2.609733815E2,7.124145225E-2,8.999426222E-1,2.958983481E-2,9.032428389E-1
2.609833935E2,-2.657881111E-1,6.574989349E-1,-7.787497222E-2,7.134512462E-1
2.609934055E2,-2.354235202E-1,4.774345136E-1,8.959045351E-2,5.398095942E-1
2.610034175E2,-2.511705105E-1,3.404055995E-1,3.612930232E-1,5.563229693E-1
2.610134305E2,-5.595728369E-1,2.365625578E-1,5.823987588E-1,8.415889245E-1
2.610234425E2,-5.995294927E-1,2.229841536E-1,7.650128585E-1,9.971971816E-1
2.610334545E2,-3.925743113E-1,3.311675835E-1,9.943576133E-1,1.119166485E0
2.610434665E2,-2.889761218E-1,5.946407819E-1,1.296306075E0,1.455168135E0
2.610534795E2,-1.743975922E-2,8.606031400E-1,1.653275375E0,1.863937063E0
2.610634915E2,6.829036251E-1,1.082024333E0,1.976415024E0,2.354432068E0
2.610735035E2,1.337059561E0,1.325065021E0,2.173056009E0,2.875012695E0
2.610835155E2,1.417612119E0,1.309759349E0,1.991861613E0,2.773554824E0
2.610935285E2,1.021069449E0,9.042882729E-1,1.295503253E0,1.881129655E0
2.611035405E2,2.407310379E-1,3.108941174E-1,4.294335508E-1,5.822540334E-1
2.611135525E2,-4.025809439E-1,-2.430225617E-1,-8.183324486E-2,4.773133790E-1
2.611235645E2,-7.757080007E-1,-6.723496932E-1,-1.834224772E-1,1.042794715E0
2.611335775E2,-1.100390437E0,-9.572242856E-1,4.507267714E-2,1.459167226E0
2.611435895E2,-1.116270452E0,-9.660980201E-1,6.093588084E-1,1.597098389E0
2.611536015E2,-7.872043575E-1,-6.812544179E-1,1.318340431E0,1.679827305E0
2.611636135E2,-5.670783229E-1,-3.108607882E-1,1.675281371E0,1.795767225E0
2.611736265E2,-4.718748347E-1,1.161251181E-1,1.533661223E0,1.608809389E0
2.611836385E2,-3.360748592E-1,3.548815513E-1,1.059238318E0,1.166564632E0
2.611936505E2,-1.509733540E-1,4.157405412E-1,6.298398507E-1,7.696306833E-1
2.612036625E2,-4.325229272E-2,3.792170781E-1,3.869625923E-1,5.435222176E-1
2.612136755E2,-3.691639602E-3,2.324876332E-1,1.896784133E-1,3.000700389E-1
2.612236875E2,-2.572511762E-2,1.692768931E-3,-1.141627926E-1,1.170375596E-1
2.612336995E2,-1.448349470E-1,-2.951955128E-1,-4.312736696E-1,5.423232714E-1
2.612437115E2,-2.667602107E-1,-5.895437640E-1,-5.962481815E-1,8.799061050E-1
2.612537245E2,-3.888991901E-1,-8.404436946E-1,-4.990733045E-1,1.051980203E0
2.612637365E2,-5.764307982E-1,-1.052251480E0,-3.455464715E-1,1.248562376E0
2.612737485E2,-6.916200694E-1,-1.333232996E0,-2.086602294E-1,1.516373184E0
2.612837605E2,-7.438789746E-1,-1.510763234E0,5.691094995E-3,1.683981552E0
2.612937735E2,-8.557062431E-1,-1.564833607E0,1.936173901E-1,1.793996958E0
2.613037855E2,-9.811690722E-1,-1.613163768E0,2.135534719E-1,1.900156619E0
2.613137975E2,-1.096341240E0,-1.611621857E0,9.372092664E-2,1.951428384E0
2.613238095E2,-1.140141417E0,-1.459100161E0,-7.508614272E-2,1.853249486E0
2.613338225E2,-1.034272315E0,-1.215299919E0,-3.236354926E-1,1.628316016E0
2.613438345E2,-7.405276430E-1,-8.681460482E-1,-5.188784087E-1,1.253512487E0
2.613538465E2,-4.517520806E-1,-5.323258352E-1,-5.914137036E-1,9.149977628E-1
2.613638585E2,-3.538316837E-1,-3.813062882E-1,-6.256801414E-1,8.136749875E-1
2.613738715E2,-4.854513386E-1,-4.097833979E-1,-5.869885308E-1,8.649514267E-1
2.613838835E2,-7.124174461E-1,-5.364329195E-1,-4.150242573E-1,9.836381595E-1
2.613938955E2,-1.028226441E0,-6.184553218E-1,-8.881569743E-2,1.203172816E0
2.614039075E2,-1.153064202E0,-6.736238015E-1,1.592419016E-1,1.344873252E0
2.614139205E2,-1.093394244E0,-6.961086845E-1,2.994838607E-1,1.330326597E0
2.614239325E2,-1.012827506E0,-5.096187580E-1,5.083329552E-1,1.242551097E0
2.614339445E2,-9.664684412E-1,-2.351410997E-1,5.137018687E-1,1.119483003E0
2.614439565E2,-8.028896597E-1,-7.194063306E-2,4.080391735E-1,9.034950069E-1
2.614539695E2,-5.669562623E-1,1.726489824E-1,3.706871599E-1,6.990393730E-1
2.614639815E2,-5.162588561E-1,3.954121113E-1,3.761794496E-1,7.512555640E-1
2.614739935E2,-4.690620317E-1,4.977494949E-1,4.331368849E-1,8.095562428E-1
2.614840055E2,-4.205510455E-1,6.238201421E-1,4.559799099E-1,8.797342950E-1
2.614940185E2,-2.924186701E-1,7.239215505E-1,3.428444731E-1,8.527094597E-1
2.615040305E2,4.001249671E-2,9.315386367E-1,2.387464929E-1,9.624786332E-1
2.615140425E2,4.411662814E-1,1.121971925E0,1.716157794E-1,1.217744089E0
2.615240545E2,6.504909007E-1,1.193709660E0,1.162897173E-1,1.364406268E0
2.615340675E2,6.658806261E-1,1.174151309E0,-3.480145812E-2,1.350273841E0
2.615440795E2,5.904730327E-1,9.688187295E-1,-1.337372240E-1,1.142433271E0
2.615540915E2,6.575030279E-1,7.817785800E-1,9.604753375E-2,1.026018084E0
2.615641035E2,7.050679345E-1,6.940738535E-1,3.631410357E-1,1.053912102E0
2.615741165E2,5.613135530E-1,6.009095818E-1,3.124714038E-1,8.796610759E-1
2.615841285E2,3.229152618E-1,4.617610520E-1,8.144557446E-2,5.693249661E-1
2.615941405E2,2.845772615E-1,4.189845765E-1,5.153735876E-3,5.065163907E-1
2.616041535E2,4.702368835E-1,5.172809494E-1,4.559834182E-2,7.005580032E-1
2.616141655E2,8.188019800E-1,5.569244868E-1,8.973721862E-2,9.943109850E-1
2.616241775E2,1.170429410E0,6.504518706E-1,2.630226704E-1,1.364614804E0
2.616341895E2,1.501365297E0,8.356723666E-1,5.286017436E-1,1.797739098E0
2.616442025E2,1.859226297E0,9.658354801E-1,7.078908241E-1,2.211485930E0
2.616542145E2,2.029763996E0,9.845875007E-1,8.509262905E-1,2.411105551E0
2.616642265E2,1.919007938E0,8.811789072E-1,8.708439535E-1,2.284170949E0
2.616742385E2,1.368748253E0,5.560930127E-1,4.893666342E-1,1.556338949E0
2.616842515E2,7.775868572E-1,1.974862003E-1,1.153243420E-1,8.105194777E-1
2.616942635E2,5.757149528E-1,4.533346295E-3,-6.910502583E-2,5.798652970E-1
2.617042755E2,6.512957700E-1,-1.882218719E-3,-1.035860565E-1,6.594844910E-1
2.617142875E2,7.811444494E-1,8.016766548E-2,-1.227418274E-1,7.947823989E-1
2.617243004E2,8.634865482E-1,1.069169229E-1,-2.644300953E-1,9.093753475E-1
2.617343124E2,8.387167194E-1,7.673184156E-2,-4.705353838E-1,9.647471474E-1
2.617443244E2,8.391573071E-1,2.247786641E-2,-6.914198023E-1,1.087543831E0
2.617543364E2,1.033912273E0,4.757996321E-2,-8.198720205E-1,1.320389553E0
2.617643494E2,1.093402137E0,8.041207910E-2,-8.902309817E-1,1.412269640E0
2.617743614E2,9.112274560E-1,-2.567453921E-2,-9.724773324E-1,1.332931664E0
2.617843734E2,7.093356711E-1,-2.291102815E-1,-1.042025285E0,1.281196827E0
2.617943854E2,4.950042272E-1,-4.524610555E-1,-1.062540826E0,1.256480480E0
2.618043984E2,2.711640412E-1,-7.076183438E-1,-9.685661298E-1,1.229786163E0
2.618144104E2,6.029414892E-2,-9.728954083E-1,-9.473085773E-1,1.359247733E0
2.618244224E2,-1.560969767E-1,-1.197969357E0,-1.024703493E0,1.584144594E0
2.618344344E2,-3.164574507E-1,-1.300497944E0,-1.099702805E0,1.732277830E0
2.618444474E2,-3.862375376E-1,-1.354130360E0,-1.113175374E0,1.794995232E0
2.618544594E2,-4.489030248E-1,-1.416878586E0,-1.152403175E0,1.880715802E0
2.618644714E2,-3.940456170E-1,-1.372657263E0,-1.146158933E0,1.831158161E0
2.618744834E2,-2.231282875E-1,-1.176098431E0,-1.170432479E0,1.674188144E0
2.618844964E2,-1.125622635E-1,-9.793916649E-1,-1.218210371E0,1.567135860E0
2.618945084E2,-1.554952982E-1,-8.730395830E-1,-1.281496832E0,1.558400152E0
2.619045204E2,-3.026631381E-1,-8.614504015E-1,-1.368698991E0,1.645308086E0
2.619145324E2,-3.436771166E-1,-8.564527863E-1,-1.371851517E0,1.653360796E0
2.619245454E2,-1.915085918E-1,-7.471759272E-1,-1.285399264E0,1.499065934E0
2.619345574E2,-1.300713122E-2,-5.104724514E-1,-1.096529521E0,1.209598404E0
2.619445694E2,9.037441894E-2,-3.004954290E-1,-8.945903733E-1,9.480279397E-1
2.619545814E2,2.278138076E-1,-1.152714247E-1,-7.835435620E-1,8.240917096E-1
2.619645944E2,4.101713607E-1,1.113695776E-1,-7.683568811E-1,8.780751817E-1
2.619746064E2,3.768635738E-1,3.294391465E-1,-8.485900354E-1,9.852214740E-1
2.619846184E2,2.148965773E-1,4.516927314E-1,-9.133578891E-1,1.041359446E0
2.619946304E2,5.771143377E-2,5.410650837E-1,-9.707325232E-1,1.112835867E0
2.620046434E2,-7.467669144E-2,6.294381469E-1,-9.898005858E-1,1.175361301E0
2.620146554E2,-2.669084376E-1,6.662849611E-1,-1.022240646E0,1.249060327E0
2.620246674E2,-3.655679226E-1,6.676502860E-1,-1.070844457E0,1.313813023E0
2.620346794E2,-4.099278241E-1,7.088977146E-1,-1.059412565E0,1.339004023E0
2.620446924E2,-5.542366679E-1,7.580423927E-1,-1.072425836E0,1.425448606E0
2.620547044E2,-5.530061214E-1,8.625695586E-1,-9.699209297E-1,1.410882215E0
2.620647164E2,-2.870339692E-1,1.098258542E0,-5.722804445E-1,1.271245544E0
2.620747284E2,6.523343816E-2,1.334284326E0,-1.789478955E-1,1.347810229E0
2.620847414E2,4.281109107E-1,1.469208827E0,3.600481510E-2,1.530735077E0
2.620947534E2,5.817450401E-1,1.562011156E0,1.813303435E-1,1.676659428E0
2.621047654E2,2.683138159E-1,1.439884456E0,1.543904668E-1,1.472785105E0
2.621147784E2,-3.762195030E-1,1.069046438E0,-8.219898820E-2,1.136291369E0
2.621247904E2,-9.527152053E-1,7.879269272E-1,-2.285735071E-1,1.257275210E0
2.621348024E2,-1.085629872E0,6.775075221E-1,-1.178041461E-1,1.285101739E0
2.621448144E2,-9.427864869E-1,6.425136906E-1,2.761192641E-1,1.173844986E0
2.621548264E2,-8.502658474E-1,7.063892591E-1,7.636925572E-1,1.343563962E0
2.621648394E2,-5.998757941E-1,8.232674986E-1,1.290824311E0,1.644338087E0
2.621748514E2,-1.950932273E-1,9.663839489E-1,1.938954252E0,2.175201806E0
2.621848634E2,1.460684171E-1,1.012745937E0,2.630338386E0,2.822351917E0
2.621948764E2,4.714607057E-1,8.976855969E-1,3.044846334E0,3.209237266E0
2.622048884E2,8.901169610E-1,7.092450392E-1,3.208541476E0,3.404419940E0
2.622149004E2,1.150817702E0,4.247201103E-1,2.857773440E0,3.109925657E0
2.622249124E2,8.048386829E-1,2.475652635E-2,1.939895361E0,2.100374301E0
2.622349254E2,9.234039903E-2,-3.439086664E-1,8.284188956E-1,9.017082603E-1
2.622449374E2,-4.282731709E-1,-6.419260454E-1,3.849689841E-2,7.726376692E-1
2.622549494E2,-6.066702586E-1,-8.005107200E-1,-3.036406463E-1,1.049315900E0
2.622649614E2,-6.717041606E-1,-8.039523911E-1,-2.337629110E-1,1.073392298E0
2.622749744E2,-6.162279712E-1,-6.530211371E-1,1.298008785E-1,9.072054817E-1
2.622849864E2,-5.131449214E-1,-4.384066880E-1,6.160228801E-1,9.137846153E-1
2.622949984E2,-3.924145362E-1,-1.700604200E-1,9.566629529E-1,1.047909214E0
2.623050104E2,-4.250405377E-1,4.881431043E-2,8.544191247E-1,9.555492328E-1
2.623150234E2,-4.759920055E-1,1.109760600E-1,4.801137078E-1,6.851227974E-1
2.623250354E2,-4.215743083E-1,1.393420726E-1,1.020350826E-1,4.555790477E-1
2.623350474E2,-2.498817842E-1,1.573573440E-1,-5.977170020E-2,3.012887252E-1
2.623450594E2,-3.611021116E-2,1.328399688E-1,-9.775345892E-2,1.688376243E-1
2.623550724E2,1.076761839E-1,7.821878850E-2,-1.906437886E-1,2.325024593E-1
2.623650844E2,1.779038751E-1,-3.889333963E-2,-2.681755292E-1,3.241613721E-1
2.623750964E2,2.177070415E-1,-2.107032466E-1,-2.308866656E-1,3.809210763E-1
2.623851084E2,1.137673746E-1,-4.548940820E-1,-9.308855027E-2,4.780555611E-1
2.623951214E2,-9.394063577E-2,-7.467917651E-1,1.049256536E-1,7.599553778E-1
2.624051334E2,-3.202052236E-1,-1.106425933E0,1.659129900E-1,1.163716826E0
2.624151454E2,-5.471314238E-1,-1.461036174E0,8.455980152E-2,1.562411551E0
2.624251574E2,-7.043465343E-1,-1.688694592E0,-6.162029743E-2,1.830734969E0
2.624351704E2,-7.430735207E-1,-1.715008816E0,-1.097873211E-1,1.872289174E0
2.624451824E2,-8.412387697E-1,-1.662249389E0,-1.157658067E-1,1.866589784E0
2.624551944E2,-1.033746212E0,-1.716039096E0,-2.089730555E-1,2.014222219E0
2.624652064E2,-1.106150676E0,-1.757314006E0,-3.214193979E-1,2.101197816E0
2.624752194E2,-1.087133484E0,-1.630545786E0,-4.770032814E-1,2.016945934E0
2.624852314E2,-1.036049430E0,-1.437783551E0,-6.553559303E-1,1.889473831E0
